Data;QuantidadePerdida;SetorProduto;CategoriaProduto;NomeProdutoCompleto;PrecoVenda;Fornecedor;PrecoCusto;TipoPerda;Produto;AcaoReducaoPerda;CustoReducaoPerda;Loja;Ano;NomeMes;NomeDia;ValorTotalPerdaVenda;ValorTotalPerdaCusto
2024-06-24;45;Hortifruti;Verduras;Acelga Kg;6.99;Terra Boa;4.0;Deterioração rápida;Acelga;Sistema de Hidroresfriamento;500;Morumbi;2024;junho;segunda-feira;314.55;180.0
2024-12-11;60;Hortifruti;Verduras;Acelga Kg;6.99;Terra Boa;4.0;Deterioração rápida;Acelga;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;dezembro;quarta-feira;419.40000000000003;240.0
2024-08-25;60;Hortifruti;Verduras;Acelga Kg;6.99;Terra Boa;4.0;Deterioração rápida;Acelga;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;agosto;domingo;419.40000000000003;240.0
2024-04-07;30;Hortifruti;Verduras;Acelga Kg;6.99;Terra Boa;4.0;Deterioração rápida;Acelga;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;abril;domingo;209.70000000000002;120.0
2024-07-28;15;Hortifruti;Verduras;Acelga Kg;6.99;Terra Boa;4.0;Deterioração rápida;Acelga;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;julho;domingo;104.85000000000001;60.0
2024-03-13;45;Hortifruti;Verduras;Acelga Kg;6.99;Terra Boa;4.0;Deterioração rápida;Acelga;Sistema de Hidroresfriamento;500;Morumbi;2024;março;quarta-feira;314.55;180.0
2024-11-04;45;Hortifruti;Verduras;Acelga Kg;6.99;Terra Boa;4.0;Deterioração rápida;Acelga;Sistema de Hidroresfriamento;500;Morumbi;2024;novembro;segunda-feira;314.55;180.0
2024-05-20;60;Hortifruti;Verduras;Acelga Kg;6.99;Terra Boa;4.0;Deterioração rápida;Acelga;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;maio;segunda-feira;419.40000000000003;240.0
2024-12-15;45;Hortifruti;Verduras;Acelga Kg;6.99;Terra Boa;4.0;Deterioração rápida;Acelga;Sistema de Hidroresfriamento;500;Morumbi;2024;dezembro;domingo;314.55;180.0
2024-01-20;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;janeiro;sábado;104.85000000000001;63.0
2024-06-29;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;junho;sábado;314.55;189.0
2024-04-09;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;abril;terça-feira;104.85000000000001;63.0
2024-10-08;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;outubro;terça-feira;104.85000000000001;63.0
2024-12-20;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;dezembro;sexta-feira;104.85000000000001;63.0
2024-09-04;30;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;setembro;quarta-feira;209.70000000000002;126.0
2024-01-29;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;janeiro;segunda-feira;419.40000000000003;252.0
2024-08-27;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;agosto;terça-feira;419.40000000000003;252.0
2024-10-26;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;outubro;sábado;314.55;189.0
2024-08-19;75;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;agosto;segunda-feira;524.25;315.0
2024-08-26;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;agosto;segunda-feira;314.55;189.0
2024-09-20;75;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;setembro;sexta-feira;524.25;315.0
2024-02-12;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;fevereiro;segunda-feira;314.55;189.0
2024-05-18;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;maio;sábado;104.85000000000001;63.0
2024-09-19;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;setembro;quinta-feira;419.40000000000003;252.0
2024-02-22;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;fevereiro;quinta-feira;419.40000000000003;252.0
2024-07-07;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;julho;domingo;104.85000000000001;63.0
2024-12-07;30;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;dezembro;sábado;209.70000000000002;126.0
2024-11-28;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;novembro;quinta-feira;314.55;189.0
2024-03-05;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;março;terça-feira;419.40000000000003;252.0
2024-11-06;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;novembro;quarta-feira;419.40000000000003;252.0
2024-04-08;30;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;abril;segunda-feira;209.70000000000002;126.0
2024-06-20;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;junho;quinta-feira;314.55;189.0
2024-04-02;75;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;abril;terça-feira;524.25;315.0
2024-05-23;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;maio;quinta-feira;419.40000000000003;252.0
2024-07-29;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;julho;segunda-feira;419.40000000000003;252.0
2024-05-02;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;maio;quinta-feira;104.85000000000001;63.0
2024-04-08;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;abril;segunda-feira;104.85000000000001;63.0
2024-11-02;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;novembro;sábado;419.40000000000003;252.0
2024-12-14;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;dezembro;sábado;104.85000000000001;63.0
2024-03-13;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;março;quarta-feira;419.40000000000003;252.0
2024-12-30;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;dezembro;segunda-feira;419.40000000000003;252.0
2024-12-05;30;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;dezembro;quinta-feira;209.70000000000002;126.0
2024-06-11;30;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;junho;terça-feira;209.70000000000002;126.0
2024-10-19;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;outubro;sábado;104.85000000000001;63.0
2024-11-01;30;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;novembro;sexta-feira;209.70000000000002;126.0
2024-12-21;75;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;dezembro;sábado;524.25;315.0
2024-10-15;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;outubro;terça-feira;419.40000000000003;252.0
2024-05-02;30;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;maio;quinta-feira;209.70000000000002;126.0
2024-04-11;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;abril;quinta-feira;314.55;189.0
2024-01-09;75;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;janeiro;terça-feira;524.25;315.0
2024-12-16;75;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;dezembro;segunda-feira;524.25;315.0
2024-01-23;30;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;janeiro;terça-feira;209.70000000000002;126.0
2024-05-04;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;maio;sábado;419.40000000000003;252.0
2024-12-17;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;dezembro;terça-feira;104.85000000000001;63.0
2024-01-15;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;janeiro;segunda-feira;314.55;189.0
2024-03-21;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;março;quinta-feira;314.55;189.0
2024-02-02;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;fevereiro;sexta-feira;104.85000000000001;63.0
2024-04-13;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;abril;sábado;419.40000000000003;252.0
2024-02-27;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;fevereiro;terça-feira;104.85000000000001;63.0
2024-03-25;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;março;segunda-feira;314.55;189.0
2024-12-12;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;dezembro;quinta-feira;314.55;189.0
2024-09-26;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;setembro;quinta-feira;314.55;189.0
2024-10-21;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;outubro;segunda-feira;104.85000000000001;63.0
2024-10-27;30;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;outubro;domingo;209.70000000000002;126.0
2024-12-23;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;dezembro;segunda-feira;419.40000000000003;252.0
2024-12-29;75;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;dezembro;domingo;524.25;315.0
2024-08-19;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;agosto;segunda-feira;314.55;189.0
2024-02-21;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;fevereiro;quarta-feira;104.85000000000001;63.0
2024-06-16;75;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;junho;domingo;524.25;315.0
2024-09-18;30;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;setembro;quarta-feira;209.70000000000002;126.0
2024-05-15;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;maio;quarta-feira;314.55;189.0
2024-11-15;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;novembro;sexta-feira;419.40000000000003;252.0
2024-10-24;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;outubro;quinta-feira;314.55;189.0
2024-05-23;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;maio;quinta-feira;104.85000000000001;63.0
2024-10-27;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;outubro;domingo;104.85000000000001;63.0
2024-11-13;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;novembro;quarta-feira;104.85000000000001;63.0
2024-05-18;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;maio;sábado;104.85000000000001;63.0
2024-03-20;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;março;quarta-feira;419.40000000000003;252.0
2024-05-23;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;maio;quinta-feira;104.85000000000001;63.0
2024-08-13;75;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;agosto;terça-feira;524.25;315.0
2024-01-31;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;janeiro;quarta-feira;104.85000000000001;63.0
2024-05-31;30;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;maio;sexta-feira;209.70000000000002;126.0
2024-03-02;30;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;março;sábado;209.70000000000002;126.0
2024-06-12;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;junho;quarta-feira;104.85000000000001;63.0
2024-05-25;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;maio;sábado;104.85000000000001;63.0
2024-08-13;30;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;agosto;terça-feira;209.70000000000002;126.0
2024-06-03;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;junho;segunda-feira;104.85000000000001;63.0
2024-08-25;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;agosto;domingo;314.55;189.0
2024-08-20;30;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;agosto;terça-feira;209.70000000000002;126.0
2024-12-30;30;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;dezembro;segunda-feira;209.70000000000002;126.0
2024-03-17;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;março;domingo;314.55;189.0
2024-05-04;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;maio;sábado;419.40000000000003;252.0
2024-08-23;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;agosto;sexta-feira;314.55;189.0
2024-09-08;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;setembro;domingo;314.55;189.0
2024-07-18;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;julho;quinta-feira;419.40000000000003;252.0
2024-01-17;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;janeiro;quarta-feira;104.85000000000001;63.0
2024-12-08;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;dezembro;domingo;314.55;189.0
2024-02-10;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;fevereiro;sábado;314.55;189.0
2024-10-13;30;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;outubro;domingo;209.70000000000002;126.0
2024-09-14;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;setembro;sábado;419.40000000000003;252.0
2024-03-19;75;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;março;terça-feira;524.25;315.0
2024-09-29;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;setembro;domingo;104.85000000000001;63.0
2024-01-21;75;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;janeiro;domingo;524.25;315.0
2024-06-16;60;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;junho;domingo;419.40000000000003;252.0
2024-04-14;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Morumbi;2024;abril;domingo;314.55;189.0
2024-12-19;45;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Shop. Market Place;2024;dezembro;quinta-feira;314.55;189.0
2024-09-06;15;Hortifruti;Verduras;Alface Crespa Unidade;6.99;Terra Boa;4.2;Deterioração rápida;Alface Crespa;Sistema de Hidroresfriamento;500;Itaim Bibi;2024;setembro;sexta-feira;104.85000000000001;63.0
